Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Group,Status,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Shallow,28,8,1,Hard Coral Laminar,Healthy,2,0,2,1,68749d04147af37d41c79d4f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Shallow,28,8,1,Hard Coral Encrusting,Disease,1,0,1,1,68749d04147af37d41c79d4f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Shallow,28,8,1,Hard Coral Encrusting,Healthy,6,0,6,1,68749d04147af37d41c79d4f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Shallow,28,8,1,Hard Coral Encrusting,Healthy,8,0,8,1,68749d04147af37d41c79d4f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Submassive,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Turf,Healthy,10,0,10,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Substrate Rubble,Healthy,3,0,3,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Substrate Rock,Healthy,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Substrate Rock,Healthy,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Filamentous,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Macro,Healthy,7,0,7,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Laminar,Fully Bleaching,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Branching,Healthy,3,0,3,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Encrusting,Healthy,10,0,10,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Other Cnidarian Anemone,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Submassive,Partially Bleaching,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Submassive,Healthy,8,0,8,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Solitary,Healthy,4,0,4,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Sessile invertebrates Sponge - Encrusting,Healthy,4,0,4,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Laminar,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Laminar,Healthy,5,0,5,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Macro,Healthy,8,0,8,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Tabulate,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Sessile invertebrates Ascidian,Healthy,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Seagrass,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Halimeda,Healthy,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Turf,Healthy,9,0,9,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Encrusting,Partially Bleaching,2,0,2,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Algae Turf,Healthy,10,0,10,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Tabulate,Healthy,3,0,3,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Hard Coral Massive,Healthy,1,0,1,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Soft Coral,Healthy,10,0,10,1,68749d04147af37d41c79d6f
Ariel Regnier,Mike Mueller,2018-04-16 00:00:00,Kookoos,1,Deep,28,8,1,Substrate Sand,Healthy,4,0,4,1,68749d04147af37d41c79d6f
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Substrate Sand,Healthy,27,0,27,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Algae Seagrass,Healthy,2,0,2,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Substrate Rubble,Healthy,4,0,4,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Other Cnidarian Hydroid,Healthy,2,0,2,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Corymbose,Healthy,5,0,5,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Other Cnidarian Zoanthid,Healthy,3,0,3,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Algae Turf,Healthy,2,0,2,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Corymbose,Healthy,1,0,1,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Tabulate,Healthy,1,0,1,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Algae Turf,Healthy,3,0,3,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Algae Filamentous,Healthy,4,0,4,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Sessile invertebrates Sponge - Encrusting,Healthy,15,0,15,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Substrate Rubble,Healthy,2,0,2,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Branching,Healthy,1,0,1,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Substrate Rock,Healthy,3,0,3,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Algae Halimeda,Healthy,6,0,6,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Encrusting,Healthy,1,0,1,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Sessile invertebrates Sponge - Irregular,Healthy,19,0,19,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Sessile invertebrates Sponge - Irregular,Healthy,13,0,13,1,68749d04147af37d41c79d8e
Ariel Regnier,Ariel Regnier,2018-04-16 00:00:00,Guinsuan MPA,1,Medium,29,12,4,Hard Coral Submassive,Healthy,12,0,6,1,68749d04147af37d41c79d8e
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Algae Seagrass,Healthy,19,0,19,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Other Cnidarian Zoanthid,Healthy,1,0,1,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Other Cnidarian Hydroid,Healthy,1,0,1,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Algae Halimeda,Healthy,2,0,2,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Algae Macro,Healthy,6,0,6,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Algae Turf,Healthy,7,0,7,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Algae Filamentous,Healthy,4,0,4,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Sessile invertebrates Ascidian,Healthy,5,0,5,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Submassive,Healthy,12,0,12,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Other Cnidarian Anemone,Partially Bleaching,2,0,2,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Sessile invertebrates Ascidian - Encrusting,Healthy,3,0,3,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Substrate Sand,Healthy,14,0,14,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Substrate Rubble,Healthy,3,0,3,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Substrate Rock,Healthy,1,0,1,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Sessile invertebrates Sponge - Irregular,Healthy,7,0,7,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Submassive,Healthy,2,0,2,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Branching,Healthy,3,0,3,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Corymbose,Healthy,9,0,9,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Encrusting,Healthy,1,0,1,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Laminar,Healthy,1,0,1,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Sessile invertebrates Sponge - Encrusting,Healthy,16,0,16,1,68749d04147af37d41c79da3
Izzy Morgante,Mike Mueller,2018-04-17 00:00:00,Guinsuan MPA,1,Shallow,28,12,3,Hard Coral Massive,Healthy,1,0,1,1,68749d04147af37d41c79da3
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Macro,Healthy,7,0,7,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Sand,Healthy,37,0,37,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Rubble,Healthy,1,0,1,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Turf,Healthy,1,0,1,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Ascidian,Healthy,10,0,10,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Filamentous,Healthy,5,0,5,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Halimeda,Healthy,4,0,4,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Encrusting,Healthy,11,0,11,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Irregular,Healthy,20,0,20,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Other Cnidarian Hydroid,Healthy,2,0,2,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Coralline,Healthy,4,0,4,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Solitary,Healthy,2,0,2,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Foliose,Healthy,2,0,2,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Tabulate,Healthy,1,0,1,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Submassive,Healthy,9,0,9,1,68749d04147af37d41c79dba
Ariel Regnier,Ariel Regnier,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79dba
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Submassive,Healthy,3,0,3,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Encrusting,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Sand,Healthy,5,0,5,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Massive,Healthy,2,0,2,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Corymbose,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Encrusting,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Sand,Healthy,22,0,22,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Rock,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Halimeda,Healthy,4,0,4,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Filamentous,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Macro,Healthy,13,0,13,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Turf,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Ascidian - Encrusting,Healthy,3,0,3,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Irregular,Healthy,5,0,5,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Submassive,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Macro,Healthy,5,0,5,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Turf,Healthy,2,0,2,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Filamentous,Healthy,3,0,3,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Ascidian,Healthy,8,0,8,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Halimeda,Healthy,10,0,10,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Encrusting,Healthy,3,0,3,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Sessile invertebrates Sponge - Irregular,Healthy,11,0,11,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Other Cnidarian Hydroid,Healthy,1,0,1,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Algae Coralline,Healthy,2,0,2,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Substrate Rubble,Healthy,4,0,4,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-18 00:00:00,Guinsuan MPA,2,Deep,29,12,4,Hard Coral Submassive,Healthy,5,0,5,1,68749d04147af37d41c79dcc
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Sessile invertebrates Sponge - Irregular,Healthy,9,0,9,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Substrate Rubble,Healthy,9,0,9,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Substrate Sand,Healthy,31,0,31,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Substrate Rock,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Sessile invertebrates Sponge - Encrusting,Healthy,7,0,7,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Other Cnidarian Zoanthid,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Sessile invertebrates Ascidian,Healthy,5,0,5,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Algae Coralline,Healthy,5,0,5,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Algae Filamentous,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Algae Macro,Healthy,3,0,3,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Submassive,Healthy,12,0,12,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Encrusting,Healthy,4,0,4,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Submassive,Healthy,4,0,4,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Encrusting,Healthy,6,0,6,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Branching,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Corymbose,Healthy,3,0,3,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Algae Turf,Healthy,11,0,11,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Solitary,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Soft Coral,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Sessile invertebrates Sponge - Barrel,Healthy,1,0,1,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Sessile invertebrates Ascidian - Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Medium,28,12,3,Hard Coral Laminar,Healthy,2,0,2,1,68749d04147af37d41c79de8
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Other Cnidarian Anemone,Healthy,1,0,1,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Hard Coral Encrusting,Fully Bleaching,1,0,1,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Soft Coral,Fully Bleaching,3,0,3,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Hard Coral Submassive,Healthy,5,0,5,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Sessile invertebrates Sponge - Encrusting,Healthy,2,0,2,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Sessile invertebrates Sponge - Irregular,Healthy,1,0,1,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Hard Coral Encrusting,Partially Bleaching,4,0,4,1,68749d04147af37d41c79dff
Ariel Regnier,Kathrine Solvig,2018-04-20 00:00:00,Basak Can-Unsang MPA,1,Shallow,28,12,3,Hard Coral Branching,Healthy,3,0,3,1,68749d04147af37d41c79dff
