Period,Site,Corallivore Density,Corallivore Density_N,Corallivore Density_SD,Corallivore Density_SE,Corallivore Density_CI_low,Corallivore Density_CI_high,Corallivore Density_EB_low,Corallivore Density_EB_high,Detritivore Density,Detritivore Density_N,Detritivore Density_SD,Detritivore Density_SE,Detritivore Density_CI_low,Detritivore Density_CI_high,Detritivore Density_EB_low,Detritivore Density_EB_high,Omnivore Density,Omnivore Density_N,Omnivore Density_SD,Omnivore Density_SE,Omnivore Density_CI_low,Omnivore Density_CI_high,Omnivore Density_EB_low,Omnivore Density_EB_high,Carnivore Density,Carnivore Density_N,Carnivore Density_SD,Carnivore Density_SE,Carnivore Density_CI_low,Carnivore Density_CI_high,Carnivore Density_EB_low,Carnivore Density_EB_high,Herbivore Density,Herbivore Density_N,Herbivore Density_SD,Herbivore Density_SE,Herbivore Density_CI_low,Herbivore Density_CI_high,Herbivore Density_EB_low,Herbivore Density_EB_high,Total Density,Total Density_N,Total Density_SD,Total Density_SE,Total Density_CI_low,Total Density_CI_high,Total Density_EB_low,Total Density_EB_high,Total Biomass Density,Total Biomass Density_N,Total Biomass Density_SD,Total Biomass Density_SE,Total Biomass Density_CI_low,Total Biomass Density_CI_high,Total Biomass Density_EB_low,Total Biomass Density_EB_high,Commercial Density,Commercial Density_N,Commercial Density_SD,Commercial Density_SE,Commercial Density_CI_low,Commercial Density_CI_high,Commercial Density_EB_low,Commercial Density_EB_high,Commercial Biomass Density,Commercial Biomass Density_N,Commercial Biomass Density_SD,Commercial Biomass Density_SE,Commercial Biomass Density_CI_low,Commercial Biomass Density_CI_high,Commercial Biomass Density_EB_low,Commercial Biomass Density_EB_high,Species Richness,Number of Surveys,Average Species Richness,Species Richness Shallow,Number of Surveys Shallow,Average Species Richness Shallow,Species Richness Medium,Number of Surveys Medium,Average Species Richness Medium,Species Richness Deep,Number of Surveys Deep,Average Species Richness Deep
Autumn/Winter 17/18,Andulay MPA,32.15,20,25.7,5.75,20.12,44.18,26.4,37.9,26.15,20,21.88,4.89,15.91,36.39,21.26,31.04,19.35,20,11.41,2.55,14.01,24.69,16.8,21.9,61.8,20,54.77,12.25,36.17,87.43,49.55,74.05,57.95,20,52.45,11.73,33.4,82.5,46.22,69.68,197.4,20,114.67,25.64,143.73,251.07,171.76,223.04,19.22,20,22.28,4.98,8.79,29.65,14.24,24.2,104.25,20,83.35,18.64,65.24,143.26,85.61,122.89,13.58,20,16.12,3.6,6.04,21.13,9.98,17.19,45,20,2.25,32.0,6.0,5.33,34.0,8.0,4.25,31.0,6.0,5.17
Autumn/Winter 17/18,Antulang,44.2,5,10.01,4.48,31.77,56.63,39.72,48.68,27.0,5,8.0,3.58,17.07,36.93,23.42,30.58,22.4,5,3.21,1.44,18.42,26.38,20.96,23.84,28.6,5,23.11,10.34,0.0,57.3,18.26,38.94,67.8,5,66.08,29.55,0.0,149.86,38.25,97.35,190.0,5,99.87,44.66,66.0,314.0,145.34,234.66,19.11,5,28.62,12.8,0.0,54.65,6.31,31.91,95.6,5,92.53,41.38,0.0,210.49,54.22,136.98,15.19,5,25.78,11.53,0.0,47.2,3.66,26.72,26,5,5.2,15.0,2.0,7.5,18.0,2.0,9.0,17.0,1.0,17.0
Autumn/Winter 17/18,Basak Can-Unsang MPA,30.57,7,20.7,7.82,11.43,49.71,22.75,38.39,23.43,7,7.89,2.98,16.13,30.73,20.45,26.41,12.43,7,7.46,2.82,5.53,19.33,9.61,15.25,60.71,7,47.46,17.94,16.82,104.61,42.77,78.65,123.57,7,79.05,29.88,50.47,196.68,93.69,153.45,250.71,7,133.59,50.49,127.16,374.27,200.22,301.21,36.58,7,29.16,11.02,9.6,63.55,25.55,47.6,173.57,7,91.4,34.55,89.04,258.1,139.03,208.12,25.75,7,17.22,6.51,9.82,41.68,19.24,32.26,37,7,5.29,24.0,2.0,12.0,28.0,3.0,9.33,28.0,2.0,14.0
Autumn/Winter 17/18,Guinsuan MPA,19.77,13,10.83,3.0,13.22,26.32,16.76,22.77,20.15,13,20.42,5.66,7.81,32.5,14.49,25.82,10.08,13,9.98,2.77,4.05,16.11,7.31,12.84,44.92,13,53.85,14.93,12.38,77.46,29.99,59.86,53.77,13,71.93,19.95,10.3,97.23,33.82,73.72,148.69,13,86.23,23.92,96.58,200.8,124.78,172.61,15.7,13,21.51,5.97,2.7,28.7,9.74,21.67,84.38,13,71.06,19.71,41.45,127.32,64.68,104.09,9.43,13,16.8,4.66,0.0,19.58,4.77,14.09,30,13,2.31,21.0,3.0,7.0,21.0,5.0,4.2,20.0,5.0,4.0
Autumn/Winter 17/18,Kookoos,19.5,10,15.1,4.78,8.7,30.3,14.72,24.28,14.1,10,8.25,2.61,8.2,20.0,11.49,16.71,20.7,10,16.11,5.09,9.17,32.23,15.61,25.79,29.8,10,30.16,9.54,8.23,51.37,20.26,39.34,80.8,10,53.64,16.96,42.43,119.17,63.84,97.76,164.9,10,98.14,31.03,94.7,235.1,133.87,195.93,15.75,10,17.96,5.68,2.9,28.6,10.07,21.43,100.8,10,69.44,21.96,51.13,150.47,78.84,122.76,11.86,10,15.84,5.01,0.53,23.18,6.85,16.86,31,10,3.1,22.0,4.0,5.5,22.0,3.0,7.33,24.0,3.0,8.0
Autumn/Winter 17/18,Lutoban North MPA,38.14,14,24.08,6.43,24.24,52.04,31.71,44.58,20.0,14,11.14,2.98,13.57,26.43,17.02,22.98,17.64,14,9.58,2.56,12.11,23.17,15.08,20.2,17.43,14,10.85,2.9,11.17,23.69,14.53,20.33,50.36,14,50.71,13.55,21.08,79.64,36.8,63.91,143.57,14,89.83,24.01,91.71,195.44,119.56,167.58,15.1,14,19.95,5.33,3.58,26.62,9.77,20.43,71.0,14,61.4,16.41,35.55,106.45,54.59,87.41,11.6,14,18.51,4.95,0.91,22.29,6.65,16.54,36,14,2.57,19.0,5.0,3.8,28.0,5.0,5.6,26.0,4.0,6.5
Autumn/Winter 17/18,Lutoban Pier,19.06,16,11.42,2.85,12.98,25.15,16.21,21.92,21.56,16,18.51,4.63,11.7,31.43,16.93,26.19,18.81,16,9.62,2.41,13.69,23.94,16.41,21.22,48.56,16,70.78,17.69,10.85,86.28,30.87,66.26,153.25,16,159.02,39.75,68.52,237.98,113.5,193.0,261.25,16,229.85,57.46,138.77,383.73,203.79,318.71,19.26,16,23.22,5.81,6.88,31.63,13.45,25.06,162.94,16,171.66,42.91,71.47,254.41,120.02,205.85,12.27,16,13.11,3.28,5.29,19.26,9.0,15.55,33,16,2.06,24.0,5.0,4.8,24.0,6.0,4.0,25.0,5.0,5.0
Autumn/Winter 17/18,Maluay Malatapay MPA,13.29,14,9.53,2.55,7.78,18.79,10.74,15.83,24.71,14,17.53,4.68,14.6,34.83,20.03,29.4,16.71,14,12.76,3.41,9.35,24.08,13.3,20.12,81.14,14,101.07,27.01,22.79,139.5,54.13,108.15,93.07,14,106.92,28.58,31.34,154.81,64.5,121.65,228.93,14,173.69,46.42,128.64,329.22,182.51,275.35,24.08,14,30.24,8.08,6.62,41.54,16.0,32.16,171.21,14,161.35,43.12,78.05,264.38,128.09,214.34,19.69,14,28.78,7.69,3.07,36.31,12.0,27.38,35,14,2.5,24.0,4.0,6.0,31.0,7.0,4.43,22.0,3.0,7.33
Spring/Summer 18,Maluay Malatapay MPA,19.06,16,15.77,3.94,10.66,27.46,15.12,23.0,22.12,16,13.87,3.47,14.74,29.51,18.66,25.59,15.81,16,13.21,3.3,8.77,22.85,12.51,19.11,49.94,16,42.35,10.59,27.37,72.51,39.35,60.53,121.94,16,116.96,29.24,59.62,184.26,92.7,151.18,228.88,16,175.35,43.84,135.44,322.31,185.04,272.71,12.56,16,10.95,2.74,6.73,18.39,9.82,15.29,161.62,16,143.5,35.88,85.16,238.09,125.75,197.5,9.54,16,9.62,2.41,4.41,14.67,7.13,11.95,40,16,2.5,28.0,5.0,5.6,26.0,3.0,8.67,28.0,8.0,3.5
Spring/Summer 18,Lutoban Pier,28.0,15,20.03,5.17,16.91,39.09,22.83,33.17,16.33,15,10.91,2.82,10.29,22.37,13.52,19.15,16.93,15,10.71,2.77,11.0,22.87,14.17,19.7,70.07,15,70.91,18.31,30.8,109.34,51.76,88.38,126.0,15,115.31,29.77,62.14,189.86,96.23,155.77,257.33,15,181.45,46.85,156.85,357.82,210.48,304.18,16.91,15,13.97,3.61,9.18,24.65,13.31,20.52,129.33,15,116.76,30.15,64.67,193.99,99.19,159.48,9.3,15,9.64,2.49,3.96,14.64,6.81,11.79,39,15,2.6,29.0,4.0,7.25,27.0,5.0,5.4,27.0,6.0,4.5
Spring/Summer 18,Lutoban North MPA,30.0,14,20.61,5.51,18.1,41.9,24.49,35.51,21.57,14,17.23,4.6,11.62,31.52,16.97,26.18,12.64,14,5.56,1.48,9.44,15.85,11.16,14.13,24.57,14,18.85,5.04,13.69,35.46,19.53,29.61,103.07,14,144.96,38.74,19.37,186.77,64.33,141.81,191.86,14,169.83,45.39,93.8,289.91,146.47,237.25,9.74,14,10.15,2.71,3.88,15.6,7.03,12.45,120.57,14,152.42,40.73,32.57,208.57,79.84,161.31,6.61,14,7.89,2.11,2.05,11.16,4.5,8.71,32,14,2.29,26.0,4.0,6.5,22.0,5.0,4.4,23.0,5.0,4.6
Spring/Summer 18,Kookoos,14.75,20,11.24,2.51,9.49,20.01,12.24,17.26,16.55,20,9.73,2.18,12.0,21.1,14.37,18.73,12.95,20,9.68,2.16,8.42,17.48,10.79,15.11,27.95,20,25.18,5.63,16.16,39.74,22.32,33.58,76.0,20,88.43,19.77,34.62,117.38,56.23,95.77,148.2,20,107.41,24.02,97.93,198.47,124.18,172.22,9.56,20,8.51,1.9,5.58,13.54,7.66,11.46,94.95,20,93.65,20.94,51.12,138.78,74.01,115.89,6.99,20,7.07,1.58,3.68,10.3,5.41,8.57,39,20,1.95,26.0,8.0,3.25,32.0,6.0,5.33,24.0,6.0,4.0
Spring/Summer 18,Basak Can-Unsang MPA,21.33,18,17.01,4.01,12.88,29.79,17.33,25.34,28.5,18,21.2,5.0,17.96,39.04,23.5,33.5,8.83,18,7.16,1.69,5.27,12.39,7.15,10.52,83.17,18,98.45,23.2,34.21,132.12,59.96,106.37,123.78,18,150.5,35.47,48.94,198.62,88.31,159.25,265.61,18,258.98,61.04,136.82,394.4,204.57,326.65,23.62,18,22.62,5.33,12.37,34.87,18.29,28.95,201.28,18,214.07,50.46,94.83,307.73,150.82,251.73,19.3,18,17.75,4.18,10.48,28.13,15.12,23.49,47,18,2.61,30.0,7.0,4.29,36.0,4.0,9.0,40.0,7.0,5.71
Spring/Summer 18,Antulang,38.19,16,27.96,6.99,23.29,53.09,31.2,45.18,25.31,16,13.42,3.36,18.16,32.47,21.96,28.67,19.81,16,14.5,3.62,12.09,27.54,16.19,23.44,33.81,16,29.93,7.48,17.86,49.76,26.33,41.29,78.56,16,64.98,16.25,43.94,113.19,62.32,94.81,195.69,16,114.63,28.66,134.61,256.77,167.03,224.34,10.31,16,6.98,1.75,6.59,14.04,8.57,12.06,103.06,16,73.96,18.49,63.65,142.47,84.57,121.55,7.41,16,6.82,1.7,3.77,11.04,5.7,9.11,36,16,2.25,26.0,4.0,6.5,26.0,6.0,4.33,30.0,6.0,5.0
Spring/Summer 18,Andulay MPA,17.08,26,22.95,4.5,7.81,26.35,12.58,21.58,12.12,26,16.24,3.19,5.56,18.68,8.93,15.3,9.38,26,10.92,2.14,4.97,13.79,7.24,11.53,47.73,26,78.3,15.36,16.1,79.36,32.37,63.09,51.92,26,71.48,14.02,23.05,80.79,37.9,65.94,138.23,26,184.7,36.22,63.63,212.83,102.01,174.45,15.23,26,33.61,6.59,1.65,28.8,8.63,21.82,78.62,26,106.91,20.97,35.43,121.8,57.65,99.58,11.13,26,31.64,6.2,0.0,23.9,4.92,17.33,39,26,1.5,28.0,2.0,14.0,29.0,16.0,1.81,29.0,8.0,3.62
Spring/Summer 18,Guinsuan MPA,28.05,19,25.01,5.74,16.0,40.11,22.31,33.79,35.37,19,22.89,5.25,24.34,46.4,30.12,40.62,11.05,19,7.39,1.7,7.49,14.61,9.36,12.75,35.74,19,22.94,5.26,24.68,46.8,30.47,41.0,68.63,19,57.95,13.29,40.7,96.56,55.34,81.93,178.84,19,88.36,20.27,136.25,221.43,158.57,199.11,8.34,19,4.43,1.02,6.2,10.47,7.32,9.35,114.95,19,76.75,17.61,77.96,151.94,97.34,132.55,5.47,19,3.44,0.79,3.81,7.13,4.68,6.26,30,19,1.58,24.0,5.0,4.8,27.0,7.0,3.86,20.0,7.0,2.86
Autumn/Winter 18/19,Lutoban Pier,26.64,14,19.52,5.22,15.37,37.91,21.43,31.86,15.5,14,6.58,1.76,11.7,19.3,13.74,17.26,18.0,14,10.08,2.7,12.18,23.82,15.3,20.7,91.93,14,113.69,30.39,26.28,157.57,61.54,122.31,129.57,14,128.29,34.29,55.5,203.64,95.28,163.86,281.64,14,215.58,57.62,157.17,406.11,224.03,339.26,14.87,14,16.19,4.33,5.52,24.22,10.54,19.2,124.43,14,136.12,36.38,45.84,203.02,88.05,160.81,5.33,14,6.58,1.76,1.53,9.13,3.57,7.09,38,14,2.71,25.0,5.0,5.0,27.0,5.0,5.4,32.0,4.0,8.0
Autumn/Winter 18/19,Kookoos,29.46,13,13.32,3.69,21.41,37.51,25.77,33.16,34.77,13,22.28,6.18,21.31,48.23,28.59,40.95,22.69,13,10.67,2.96,16.24,29.14,19.73,25.65,31.23,13,39.36,10.92,7.44,55.02,20.31,42.15,154.0,13,230.85,64.03,14.5,293.5,89.97,218.03,272.15,13,283.24,78.56,100.99,443.32,193.6,350.71,13.06,13,16.51,4.58,3.08,23.04,8.48,17.64,159.15,13,247.43,68.62,9.63,308.67,90.53,227.78,8.82,13,15.33,4.25,0.0,18.08,4.57,13.07,44,13,3.38,29.0,4.0,7.25,30.0,4.0,7.5,34.0,5.0,6.8
Autumn/Winter 18/19,Guinsuan MPA,52.17,12,29.65,8.56,33.33,71.0,43.61,60.73,55.75,12,23.27,6.72,40.97,70.53,49.03,62.47,25.83,12,16.62,4.8,15.27,36.39,21.04,30.63,95.83,12,58.45,16.87,58.69,132.97,78.96,112.71,194.17,12,191.98,55.42,72.19,316.15,138.75,249.59,423.75,12,237.58,68.58,272.8,574.7,355.17,492.33,21.85,12,15.82,4.57,11.8,31.9,17.28,26.42,277.58,12,195.39,56.4,153.44,401.73,221.18,333.99,15.19,12,11.63,3.36,7.8,22.58,11.83,18.55,41,12,3.42,36.0,4.0,9.0,29.0,4.0,7.25,23.0,4.0,5.75
Autumn/Winter 18/19,Basak Can-Unsang MPA,39.85,13,16.96,4.7,29.6,50.09,35.14,44.55,46.15,13,21.69,6.02,33.05,59.26,40.14,52.17,14.08,13,6.24,1.73,10.31,17.85,12.35,15.81,214.38,13,199.3,55.28,93.95,334.82,159.11,269.66,469.08,13,408.79,113.38,222.05,716.11,355.7,582.45,783.54,13,598.11,165.89,422.11,1144.97,617.65,949.42,98.3,13,133.99,37.16,17.32,179.27,61.13,135.46,632.92,13,548.77,152.2,301.31,964.54,480.72,785.12,52.55,13,58.68,16.27,17.1,88.01,36.28,68.83,58,13,4.46,33.0,5.0,6.6,47.0,4.0,11.75,41.0,4.0,10.25
Autumn/Winter 18/19,Antulang,80.57,7,25.49,9.64,56.99,104.15,70.94,90.21,58.29,7,25.81,9.76,34.41,82.16,48.53,68.04,62.14,7,21.38,8.08,42.37,81.92,54.06,70.22,165.71,7,302.13,114.19,0.0,445.13,51.52,279.91,279.43,7,187.4,70.83,106.11,452.75,208.6,350.26,646.14,7,314.96,119.04,354.85,937.43,527.1,765.19,42.16,7,45.51,17.2,0.07,84.25,24.96,59.37,390.57,7,320.3,121.06,94.34,686.8,269.51,511.63,34.86,7,46.33,17.51,0.0,77.71,17.34,52.37,45,7,6.43,30.0,3.0,10.0,34.0,2.0,17.0,34.0,2.0,17.0
Autumn/Winter 18/19,Andulay MPA,37.92,13,26.06,7.23,22.18,53.67,30.7,45.15,23.31,13,9.99,2.77,17.27,29.35,20.54,26.08,35.77,13,18.01,4.99,24.89,46.65,30.78,40.76,58.69,13,32.44,9.0,39.09,78.3,49.69,67.69,107.15,13,110.4,30.62,40.44,173.87,76.53,137.77,262.85,13,138.09,38.3,179.4,346.29,224.55,301.14,16.53,13,9.51,2.64,10.78,22.27,13.89,19.16,96.38,13,48.12,13.35,67.31,125.46,83.04,109.73,12.53,13,9.97,2.77,6.51,18.56,9.77,15.3,51,13,3.92,40.0,5.0,8.0,33.0,4.0,8.25,37.0,4.0,9.25
Autumn/Winter 18/19,Maluay Malatapay MPA,32.73,11,13.98,4.21,23.34,42.12,28.51,36.94,38.18,11,14.8,4.46,28.24,48.13,33.72,42.65,28.73,11,25.57,7.71,11.55,45.9,21.02,36.44,217.91,11,434.19,130.91,0.0,509.6,87.0,348.82,240.45,11,311.0,93.77,31.52,449.39,146.68,334.23,558.0,11,770.01,232.17,40.7,1075.3,325.83,790.17,36.15,11,44.02,13.27,6.57,65.72,22.87,49.42,429.82,11,649.68,195.89,0.0,866.28,233.93,625.7,31.41,11,38.66,11.66,5.44,57.38,19.75,43.06,49,11,4.45,36.0,4.0,9.0,36.0,3.0,12.0,34.0,4.0,8.5
Autumn/Winter 18/19,Lutoban North MPA,28.27,15,21.89,5.65,16.14,40.39,22.61,33.92,19.93,15,14.09,3.64,12.13,27.74,16.3,23.57,20.87,15,14.54,3.75,12.82,28.92,17.11,24.62,35.27,15,53.04,13.69,5.9,64.64,21.57,48.96,62.73,15,62.04,16.02,28.38,97.09,46.71,78.75,167.07,15,101.78,26.28,110.7,223.43,140.79,193.35,11.12,15,9.3,2.4,5.97,16.27,8.72,13.52,85.2,15,80.0,20.65,40.9,129.5,64.55,105.85,7.64,15,8.86,2.29,2.74,12.55,5.36,9.93,43,15,2.87,29.0,4.0,7.25,33.0,4.0,8.25,28.0,7.0,4.0
Spring/Summer 19,Andulay MPA,46.4,15,30.66,7.92,29.42,63.38,38.48,54.32,31.87,15,17.61,4.55,22.12,41.62,27.32,36.41,46.13,15,24.62,6.36,32.5,59.77,39.78,52.49,66.73,15,44.99,11.62,41.82,91.65,55.12,78.35,228.0,15,179.12,46.25,128.81,327.19,181.75,274.25,419.13,15,242.8,62.69,284.67,553.59,356.44,481.83,18.75,15,14.53,3.75,10.7,26.8,15.0,22.5,185.13,15,168.85,43.6,91.63,278.64,141.54,228.73,12.74,15,11.49,2.97,6.38,19.1,9.77,15.71,52,15,3.47,36.0,4.0,9.0,39.0,6.0,6.5,41.0,5.0,8.2
Spring/Summer 19,Dalakit MPA,56.67,3,8.08,4.67,36.59,76.75,52.0,61.33,86.67,3,6.35,3.67,70.89,102.44,83.0,90.33,55.67,3,6.35,3.67,39.89,71.44,52.0,59.33,208.33,3,28.87,16.67,136.62,280.04,191.67,225.0,205.0,3,0.0,0.0,205.0,205.0,205.0,205.0,612.33,3,8.08,4.67,592.25,632.41,607.67,617.0,54.15,3,8.28,4.78,33.58,74.72,49.37,58.93,164.33,3,30.02,17.33,89.75,238.91,147.0,181.67,26.32,3,1.99,1.15,21.38,31.26,25.17,27.46,39,3,13.0,39.0,3.0,13.0,,,,,,
Spring/Summer 19,Guinsuan MPA,47.06,16,30.4,7.6,30.86,63.26,39.46,54.66,42.19,16,31.57,7.89,25.37,59.01,34.3,50.08,23.88,16,20.84,5.21,12.77,34.98,18.66,29.09,55.19,16,35.64,8.91,36.19,74.18,46.28,64.1,122.56,16,242.47,60.62,0.0,251.77,61.94,183.18,290.88,16,307.42,76.85,127.06,454.69,214.02,367.73,12.4,16,13.65,3.41,5.12,19.67,8.98,15.81,169.25,16,262.63,65.66,29.3,309.2,103.59,234.91,9.1,16,11.79,2.95,2.82,15.38,6.15,12.05,49,16,3.06,25.0,3.0,8.33,43.0,7.0,6.14,32.0,6.0,5.33
Spring/Summer 19,Kookoos,32.75,20,15.58,3.48,25.46,40.04,29.27,36.23,21.95,20,14.07,3.15,15.36,28.54,18.8,25.1,21.4,20,15.58,3.48,14.11,28.69,17.92,24.88,40.75,20,35.57,7.95,24.1,57.4,32.8,48.7,180.15,20,298.88,66.83,40.27,320.03,113.32,246.98,297.0,20,345.64,77.29,135.24,458.76,219.71,374.29,12.97,20,19.13,4.28,4.01,21.92,8.69,17.25,173.0,20,314.11,70.24,25.99,320.01,102.76,243.24,8.7,20,17.25,3.86,0.63,16.77,4.84,12.56,52,20,2.6,33.0,7.0,4.71,39.0,6.0,6.5,35.0,7.0,5.0
Spring/Summer 19,Lutoban North MPA,32.28,18,16.02,3.78,24.31,40.24,28.5,36.05,30.22,18,17.75,4.18,21.4,39.05,26.04,34.41,13.72,18,6.67,1.57,10.41,17.04,12.15,15.29,31.72,18,15.85,3.74,23.84,39.61,27.99,35.46,106.78,18,122.01,28.76,46.1,167.45,78.02,135.54,214.72,18,136.33,32.13,146.93,282.52,182.59,246.85,8.31,18,7.48,1.76,4.59,12.03,6.55,10.08,114.44,18,124.02,29.23,52.77,176.12,85.21,143.68,5.52,18,5.89,1.39,2.59,8.45,4.13,6.91,47,18,2.61,34.0,7.0,4.86,35.0,6.0,5.83,28.0,5.0,5.6
Spring/Summer 19,Lutoban Pier,20.42,19,16.53,3.79,12.46,28.39,16.63,24.21,13.11,19,17.06,3.91,4.88,21.33,9.19,17.02,15.37,19,12.92,2.96,9.14,21.59,12.41,18.33,71.21,19,65.99,15.14,39.4,103.02,56.07,86.35,202.0,19,309.31,70.96,52.92,351.08,131.04,272.96,322.11,19,346.86,79.57,154.93,489.29,242.53,401.68,15.06,19,13.78,3.16,8.42,21.71,11.9,18.23,217.0,19,309.89,71.09,67.64,366.36,145.91,288.09,10.27,19,12.2,2.8,4.39,16.15,7.47,13.07,43,19,2.26,29.0,6.0,4.83,34.0,8.0,4.25,32.0,5.0,6.4
Spring/Summer 19,Maluay Malatapay MPA,20.47,17,15.68,3.8,12.41,28.53,16.67,24.27,24.53,17,16.9,4.1,15.84,33.22,20.43,28.63,25.29,17,17.25,4.18,16.43,34.16,21.11,29.48,88.24,17,180.58,43.8,0.0,181.08,44.44,132.03,314.06,17,345.36,83.76,136.49,491.63,230.3,397.82,472.59,17,473.68,114.89,229.04,716.13,357.7,587.47,13.88,17,15.9,3.86,5.71,22.05,10.02,17.73,367.71,17,487.01,118.12,117.31,618.1,249.59,485.82,11.67,17,16.01,3.88,3.44,19.9,7.79,15.55,57,17,3.35,37.0,6.0,6.17,43.0,6.0,7.17,36.0,5.0,7.2
Spring/Summer 19,Salag MPA,34.57,14,20.23,5.41,22.89,46.25,29.17,39.98,33.43,14,15.98,4.27,24.2,42.65,29.16,37.7,10.79,14,5.77,1.54,7.46,14.12,9.24,12.33,50.5,14,40.24,10.75,27.27,73.73,39.75,61.25,184.14,14,142.39,38.06,101.93,266.36,146.09,222.2,313.43,14,170.22,45.49,215.14,411.71,267.93,358.92,20.66,14,17.06,4.56,10.82,30.51,16.1,25.22,170.43,14,140.03,37.42,89.58,251.28,133.01,207.85,9.87,14,8.63,2.31,4.88,14.85,7.56,12.18,56,14,4.0,37.0,5.0,7.4,44.0,5.0,8.8,31.0,4.0,7.75
Spring/Summer 19,Antulang,38.81,16,22.89,5.72,26.62,51.01,33.09,44.53,28.44,16,14.24,3.56,20.85,36.02,24.88,32.0,28.06,16,17.8,4.45,18.58,37.55,23.61,32.51,39.19,16,37.32,9.33,19.3,59.07,29.86,48.52,321.06,16,291.12,72.78,165.93,476.19,248.28,393.84,455.56,16,332.95,83.24,278.15,632.98,372.33,538.8,14.31,16,13.04,3.26,7.36,21.26,11.05,17.57,253.88,16,273.97,68.49,107.89,399.86,185.38,322.37,10.61,16,12.04,3.01,4.2,17.03,7.6,13.62,48,16,3.0,33.0,6.0,5.5,36.0,5.0,7.2,36.0,5.0,7.2
Spring/Summer 19,Basak Can-Unsang MPA,34.62,16,19.02,4.75,24.49,44.76,29.87,39.38,43.5,16,36.84,9.21,23.87,63.13,34.29,52.71,16.31,16,14.69,3.67,8.48,24.14,12.64,19.99,172.81,16,186.1,46.52,73.65,271.98,126.29,219.34,474.62,16,527.82,131.96,193.37,755.88,342.67,606.58,741.88,16,710.05,177.51,363.52,1120.23,564.36,919.39,64.46,16,77.44,19.36,23.19,105.72,45.1,83.82,556.38,16,612.46,153.11,230.02,882.73,403.26,709.49,38.28,16,43.75,10.94,14.96,61.59,27.34,49.22,65,16,4.06,45.0,5.0,9.0,50.0,5.0,10.0,40.0,6.0,6.67
Autumn/Winter 19/20,Andulay MPA,31.82,17,26.21,6.36,18.35,45.3,25.47,38.18,21.0,17,11.41,2.77,15.13,26.87,18.23,23.77,27.59,17,17.11,4.15,18.79,36.39,23.44,31.74,54.53,17,34.38,8.34,36.85,72.21,46.19,62.87,142.24,17,161.89,39.26,59.0,225.47,102.97,181.5,277.18,17,196.5,47.66,176.15,378.21,229.52,324.83,9.86,17,8.76,2.12,5.35,14.36,7.73,11.98,113.59,17,147.53,35.78,37.74,189.44,77.81,149.37,5.73,17,5.75,1.39,2.78,8.69,4.34,7.13,53,17,3.12,34.0,5.0,6.8,42.0,7.0,6.0,38.0,5.0,7.6
Autumn/Winter 19/20,Antulang,32.2,15,19.12,4.94,21.61,42.79,27.26,37.14,27.73,15,12.2,3.15,20.98,34.49,24.58,30.88,26.4,15,16.19,4.18,17.43,35.37,22.22,30.58,29.27,15,24.75,6.39,15.56,42.97,22.88,35.66,147.4,15,177.1,45.73,49.33,245.47,101.67,193.13,263.0,15,207.88,53.67,147.88,378.12,209.33,316.67,9.69,15,14.35,3.71,1.75,17.64,5.99,13.4,130.4,15,187.13,48.32,26.77,234.03,82.08,178.72,6.81,15,13.32,3.44,0.0,14.18,3.37,10.25,38,15,2.53,23.0,5.0,4.6,29.0,5.0,5.8,31.0,5.0,6.2
Autumn/Winter 19/20,Salag MPA,12.83,18,9.88,2.33,7.92,17.75,10.5,15.16,26.33,18,9.58,2.26,21.57,31.1,24.08,28.59,7.39,18,7.48,1.76,3.67,11.11,5.62,9.15,18.78,18,12.9,3.04,12.36,25.2,15.74,21.82,61.0,18,48.46,11.42,36.9,85.1,49.58,72.42,126.33,18,69.73,16.44,91.66,161.01,109.9,142.77,7.09,18,5.96,1.41,4.12,10.05,5.68,8.49,60.83,18,52.38,12.35,34.79,86.88,48.49,73.18,4.26,18,4.74,1.12,1.9,6.61,3.14,5.37,41,18,2.28,27.0,5.0,5.4,35.0,7.0,5.0,30.0,6.0,5.0
Autumn/Winter 19/20,Maluay Malatapay MPA,13.34,32,14.31,2.53,8.19,18.5,10.81,15.87,29.41,32,26.36,4.66,19.9,38.91,24.75,34.07,15.78,32,13.7,2.42,10.84,20.72,13.36,18.2,42.25,32,106.61,18.85,3.81,80.69,23.4,61.1,176.91,32,252.42,44.62,85.9,267.91,132.28,221.53,277.69,32,302.82,53.53,168.51,386.87,224.16,331.22,8.54,32,12.16,2.15,4.16,12.92,6.39,10.69,184.5,32,223.78,39.56,103.82,265.18,144.94,224.06,7.08,32,11.81,2.09,2.82,11.34,4.99,9.17,51,32,1.59,43.0,9.0,4.78,38.0,10.0,3.8,30.0,13.0,2.31
Autumn/Winter 19/20,Lutoban South MPA,45.62,8,11.04,3.9,36.39,54.86,41.72,49.53,43.5,8,30.17,10.67,18.28,68.72,32.83,54.17,32.12,8,12.17,4.3,21.95,42.3,27.82,36.43,23.0,8,12.02,4.25,12.95,33.05,18.75,27.25,131.75,8,88.55,31.31,57.72,205.78,100.44,163.06,276.0,8,76.7,27.12,211.88,340.12,248.88,303.12,9.48,8,6.38,2.25,4.15,14.81,7.23,11.73,140.25,8,85.89,30.37,68.45,212.05,109.88,170.62,6.43,8,5.86,2.07,1.53,11.33,4.35,8.5,35,8,4.38,21.0,2.0,10.5,28.0,3.0,9.33,27.0,3.0,9.0
